Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2168,4.110873864173311,RL,4.23410650459726,9.483644576482009,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.859812404361672,TA,TA,PConc,Gd,TA,No,GLQ,6.535241271013659,Unf,0.0,5.176149732573829,6.762729506931879,GasA,Ex,Y,SBrkr,6.771935555839602,6.802394763324311,0.0,7.4798641311650265,1.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,1997.0,RFn,2.0,600.0,TA,TA,Y,0.0,4.574710978503383,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
2169,4.110873864173311,RL,4.23410650459726,9.104868739033948,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.795790545596741,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.269096283706261,Unf,0.0,5.545177444479562,6.663132695990803,GasA,Ex,Y,SBrkr,6.663132695990803,6.769641976852503,0.0,7.410347097821024,0.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,2000.0,RFn,2.0,532.0,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2170,4.110873864173311,RL,4.330733340286331,9.408617295560266,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.498282149476434,Unf,0.0,5.583496308781699,6.834108738813838,GasA,Ex,Y,SBrkr,6.834108738813838,6.79794041297493,0.0,7.508787170634276,1.0,0.0,2,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,2000.0,RFn,2.0,626.0,TA,TA,Y,5.262690188904886,3.6109179126442243,0.0,0.0,0.0,0.0,8.412054873292933,5,2008,WD,Normal
2171,3.044522437723423,RL,4.23410650459726,9.41336284529417,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.198497031265826,TA,TA,CBlock,Gd,TA,Mn,ALQ,6.661854740545311,Unf,0.0,4.430816798843313,6.762729506931879,GasA,Ex,Y,SBrkr,7.069023426578259,0.0,0.0,7.069023426578259,1.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,5.356586274672012,0.0,5.638354669333745,0.0,0.0,0.0,0.0,5,2008,WD,Normal
2172,3.044522437723423,RL,4.23410650459726,9.128804883993665,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.176149732573829,TA,TA,CBlock,TA,TA,Av,ALQ,5.68697535633982,Unf,0.0,6.663132695990803,6.981934677156389,GasA,TA,Y,SBrkr,6.981934677156389,0.0,0.0,6.981934677156389,0.0,0.0,1,1,3,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Fa,Detchd,1985.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2008,WD,Abnorml
2173,3.044522437723423,RL,3.713572066704308,9.570180302058072,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,2001,Gable,CompShg,Plywood,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,4.48863636973214,ALQ,6.391917113392602,5.198497031265826,6.762729506931879,GasA,TA,Y,SBrkr,7.351799869057777,0.0,0.0,7.351799869057777,1.0,0.0,2,0,2,0.6931471805599453,TA,1.791759469228055,Min2,0.0,None,Attchd,1975.0,Fin,2.0,440.0,TA,TA,Y,4.948759890378168,0.0,5.480638923341991,0.0,5.429345628954441,0.0,0.0,8,2008,WD,Normal
2174,4.110873864173311,RL,4.23410650459726,9.249657234353133,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.429345628954441,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.1372784372603855,7.1372784372603855,GasA,Ex,Y,SBrkr,7.1631723908466425,6.77078942390898,0.0,7.6787889981991535,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,TA,Attchd,2001.0,RFn,2.0,570.0,TA,TA,Y,0.0,4.442651256490317,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2175,4.110873864173311,RL,4.23410650459726,9.18204377282107,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.90527477843843,Gd,TA,PConc,Gd,TA,Mn,GLQ,7.085901464365611,Unf,0.0,5.099866427824199,7.213768308118642,GasA,Ex,Y,SBrkr,7.220373836723949,6.366470447731438,0.0,7.5745584842024805,1.0,0.0,2,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,BuiltIn,2001.0,Fin,3.0,725.0,TA,TA,Y,5.1298987149230735,4.762173934797756,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Normal
2176,3.044522437723423,RL,4.23410650459726,9.60649561075857,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.484796933490655,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.338888133838879,Unf,0.0,5.484796933490655,7.483806687665835,GasA,Ex,Y,SBrkr,7.488293515159428,0.0,0.0,7.488293515159428,1.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.6931471805599453,Gd,Attchd,2002.0,RFn,3.0,715.0,TA,TA,Y,5.209486152841421,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2177,4.110873864173311,RL,3.7376696182833684,9.297068375486006,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.029972911706386,7.029972911706386,GasA,Ex,Y,SBrkr,7.029972911706386,7.089243155027514,0.0,7.752764808851328,0.0,0.0,2,1,4,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,Gd,BuiltIn,2003.0,RFn,2.0,596.0,TA,TA,Y,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.0,8,2008,WD,Normal
2178,4.110873864173311,RL,4.574710978503383,9.366574594006819,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.262690188904886,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.7464121285733745,6.7464121285733745,GasA,Ex,Y,SBrkr,6.787844982309579,6.778784897685177,0.0,7.475905969367397,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,4.795790545596741,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2179,4.795790545596741,RM,4.23410650459726,8.395477432732141,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.327876168789581,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.4967749901858625,Unf,0.0,5.231108616854587,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,0.6931471805599453,Gd,1.3862943611198906,Typ,0.0,None,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,4.948759890378168,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal
2180,4.51085950651685,RM,4.430816798843313,9.222960403332285,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,7.374001859350161,LwQ,5.093750200806762,4.430816798843313,7.516977224604321,GasA,Ex,Y,SBrkr,7.516977224604321,0.0,0.0,7.516977224604321,2.0,0.0,2,0,2,1.0986122886681098,TA,2.1972245773362196,Typ,0.0,None,Attchd,1998.0,Unf,3.0,721.0,TA,TA,Y,5.081404364984463,4.219507705176107,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Abnorml
2181,3.044522437723423,RL,4.330733340286331,9.18512512283512,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,3.9318256327243257,Gd,TA,PConc,Gd,TA,Mn,GLQ,3.2188758248682006,Unf,0.0,7.259819610363186,7.27655640271871,GasA,Ex,Y,SBrkr,7.27655640271871,0.0,0.0,7.27655640271871,0.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,2004.0,Unf,2.0,470.0,TA,TA,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2182,3.044522437723423,RL,4.454347296253507,9.31099985507536,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.3612921657094255,Gd,TA,PConc,Gd,TA,No,GLQ,4.04305126783455,Unf,0.0,7.319202458767849,7.355641102974253,GasA,Ex,Y,SBrkr,7.355641102974253,0.0,0.0,7.355641102974253,0.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal
2183,3.044522437723423,RL,4.31748811353631,9.172430798902962,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,0.0,7.191429330036379,7.20934025660291,GasA,Ex,Y,SBrkr,7.216709486709457,0.0,0.0,7.216709486709457,0.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Attchd,2007.0,RFn,2.0,610.0,TA,TA,Y,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2184,3.044522437723423,RL,4.330733340286331,9.192787212728593,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.413458957167357,Unf,0.0,6.182084906716632,6.996681488176539,GasA,TA,Y,SBrkr,6.996681488176539,0.0,0.0,6.996681488176539,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,1966.0,Unf,1.0,264.0,TA,TA,Y,5.560681631015528,0.0,0.0,0.0,5.087596335232384,0.0,0.0,4,2008,COD,Abnorml
2185,4.454347296253507,RL,4.174387269895637,9.401208634738603,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,5.407171771460119,TA,TA,CBlock,Gd,Gd,Gd,ALQ,6.124683390894205,Unf,0.0,0.0,6.124683390894205,GasA,Ex,Y,SBrkr,6.9411900550683745,0.0,0.0,6.9411900550683745,0.0,0.6931471805599453,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,BuiltIn,1976.0,RFn,2.0,504.0,Fa,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Family
2186,3.044522437723423,RL,4.189654742026425,8.77971129020447,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,Plywood,BrkFace,4.442651256490317,TA,TA,CBlock,TA,None,No,BLQ,6.9411900550683745,Unf,0.0,4.553876891600541,7.028201432058005,GasA,TA,Y,SBrkr,7.028201432058005,0.0,0.0,7.028201432058005,0.0,0.6931471805599453,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Po,Detchd,1991.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,5,2008,WD,Normal
2187,4.394449154672439,RL,4.23410650459726,9.173572647783969,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,5.910796644040527,Rec,4.795790545596741,6.295266001439646,6.937314081223682,GasA,TA,Y,SBrkr,7.0192966537150445,0.0,0.0,7.0192966537150445,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Fa,Attchd,1977.0,RFn,2.0,542.0,TA,TA,Y,5.680172609017068,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Normal
2188,4.110873864173311,RL,4.290459441148391,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,1976,2001,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,5.666426688112432,Unf,0.0,5.983936280687191,6.529418838262226,GasA,TA,Y,SBrkr,6.529418838262226,6.5722825426940075,0.0,7.243512974665482,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,TA,Attchd,1976.0,Fin,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal
2189,3.044522437723423,RL,4.820281565605037,10.758073078973604,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,SBrkr,8.2482674474469,0.0,0.0,8.2482674474469,0.0,0.0,3,1,5,0.6931471805599453,Ex,2.4849066497880004,Typ,1.0986122886681098,Gd,Attchd,1959.0,Unf,2.0,624.0,TA,TA,Y,0.0,5.921578419643816,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
2190,4.51085950651685,RL,4.189654742026425,8.70167907103957,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,Fa,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,SBrkr,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.0,2,0,2,1.0986122886681098,TA,1.9459101490553132,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,AdjLand
2191,4.51085950651685,RL,4.31748811353631,8.831419819090131,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,4.07753744390572,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,N,FuseF,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.0,2,0,2,1.0986122886681098,TA,1.9459101490553132,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
2192,5.25227342804663,RL,4.04305126783455,8.843903650835497,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.665683717782408,Unf,0.0,0.0,6.665683717782408,GasA,TA,N,FuseP,6.665683717782408,0.0,0.0,6.665683717782408,1.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,4.727387818712341,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal
2193,3.9318256327243257,RL,4.110873864173311,9.407632639699958,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1938,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.373319789577012,6.373319789577012,GasA,Gd,Y,FuseF,6.373319789577012,6.150602768446279,0.0,6.960347729101308,0.0,0.0,1,1,2,0.6931471805599453,Ex,1.791759469228055,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,WD,Family
2194,3.9318256327243257,RL,4.060443010546419,8.993551586299981,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,8,1947,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,6.835184586147301,5.342334251964811,0.0,7.037027614686276,0.0,0.0,1,1,4,0.6931471805599453,TA,2.1972245773362196,Min1,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2008,WD,Normal
2195,3.044522437723423,RL,4.23410650459726,9.161255164285691,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,Stone,4.7535901911063645,TA,TA,CBlock,Gd,TA,No,Rec,6.643789733147672,Unf,0.0,4.976733742420574,6.815639990074331,GasA,TA,Y,SBrkr,6.836259277277067,0.0,0.0,6.836259277277067,0.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Attchd,1953.0,RFn,1.0,286.0,TA,TA,Y,4.90527477843843,0.0,0.0,0.0,0.0,0.0,8.006700845440367,5,2008,WD,Normal
2196,4.394449154672439,RL,4.143134726391533,8.948066103458935,Pave,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Ex,TA,Av,Unf,0.0,Unf,0.0,6.0330862217988015,6.0330862217988015,GasA,Gd,Y,FuseA,7.094234845924755,0.0,0.0,7.094234845924755,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Basment,1954.0,Unf,1.0,312.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Abnorml
2197,3.4339872044851463,RL,4.219507705176107,8.545391845774915,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1923,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,5.41610040220442,Unf,0.0,6.587550014824796,6.856461984594587,GasA,TA,Y,SBrkr,6.856461984594587,5.840641657373398,0.0,7.164720378771857,0.0,0.0,1,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Detchd,1923.0,Unf,1.0,205.0,TA,TA,N,0.0,0.0,5.214935757608986,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2198,3.4339872044851463,RL,4.110873864173311,8.89439598980643,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,5.1647859739235145,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,7.113956109566034,7.113956109566034,GasA,Ex,Y,SBrkr,7.261927092702751,0.0,0.0,7.261927092702751,0.0,0.0,2,0,2,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0.0,0.0,4.51085950651685,0.0,0.0,0.0,0.0,4,2008,WD,Normal
2199,4.51085950651685,RL,4.174387269895637,8.962519832949532,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,6,7,1930,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,5.641907070938114,Rec,6.522092798170152,0.0,6.8679744089702925,GasA,Ex,Y,SBrkr,6.8679744089702925,6.8679744089702925,0.0,7.560601162768557,2.0,0.0,2,2,4,1.0986122886681098,TA,2.3978952727983707,Typ,1.0986122886681098,Gd,Detchd,1930.0,Unf,2.0,480.0,TA,TA,Y,5.517452896464707,0.0,4.804021044733257,0.0,0.0,0.0,0.0,7,2008,WD,Abnorml
2200,4.2626798770413155,RL,4.204692619390966,9.101640955052842,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,1926,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,5.940171252720432,Unf,0.0,5.583496308781699,6.4692503167957724,GasA,Ex,Y,SBrkr,6.511745329644728,6.4692503167957724,0.0,7.183111701743281,1.0,0.0,1,0,2,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Gd,Detchd,2001.0,Unf,1.0,369.0,TA,TA,P,0.0,0.0,0.0,0.0,5.262690188904886,0.0,0.0,7,2008,WD,Normal
2201,3.9318256327243257,RL,4.1588830833596715,9.652780082875708,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,6.517671272912275,6.517671272912275,GasA,Ex,Y,SBrkr,6.517671272912275,6.3784261836515865,0.0,7.142827401161621,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1994.0,Unf,2.0,400.0,TA,TA,Y,6.052089168924417,0.0,0.0,0.0,0.0,0.0,5.993961427306569,1,2008,WD,Normal
2202,4.2626798770413155,RL,4.007333185232471,8.937218450855731,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,6.008813185442595,Unf,0.0,5.973809611869261,6.683360945766275,GasA,Ex,Y,SBrkr,6.683360945766275,6.5722825426940075,0.0,7.321849713788356,1.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,TA,P,4.454347296253507,2.833213344056216,3.7376696182833684,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2203,4.2626798770413155,RL,4.23410650459726,9.174816815907135,Pave,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,3,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.665683717782408,6.665683717782408,GasA,TA,Y,SBrkr,6.709304340258298,6.665683717782408,0.0,7.38025578842646,0.0,0.0,1,0,4,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,Gd,Attchd,1980.0,Unf,2.0,599.0,TA,TA,Y,0.0,5.384495062789089,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
2204,3.9318256327243257,RL,4.23410650459726,9.367429587218957,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1937,1995,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.408528791059498,Unf,0.0,5.820082930352362,6.849066282633458,GasA,Ex,Y,SBrkr,7.143617602704121,6.513230110912307,0.0,7.569927655242652,0.0,0.0,2,0,4,0.6931471805599453,Gd,2.0794415416798357,Min2,0.6931471805599453,Gd,Detchd,1937.0,Unf,1.0,240.0,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal
2205,3.9318256327243257,RL,4.23410650459726,9.13356731317027,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,5,4,1938,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.785587645007929,6.785587645007929,GasA,TA,Y,FuseF,6.838405200847344,6.093569770045136,0.0,7.226209010100671,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1938.0,Unf,1.0,225.0,TA,TA,Y,4.174387269895637,0.0,0.0,0.0,4.61512051684126,0.0,0.0,3,2008,WD,Normal
2206,3.044522437723423,RL,4.382026634673881,8.962135390066601,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,1Fam,1Story,6,5,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,4.48863636973214,TA,Fa,PConc,TA,TA,No,Rec,6.2166061010848646,Unf,0.0,6.3835066348840055,6.9957661563048505,GasA,Fa,N,FuseA,6.9957661563048505,0.0,0.0,6.9957661563048505,0.0,0.6931471805599453,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,TA,Attchd,1951.0,Fin,1.0,344.0,TA,TA,Y,4.204692619390966,4.663439094112067,0.0,0.0,5.402677381872279,0.0,0.0,5,2008,WD,Normal
